index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Day,Price (Kč/MWh)
12776,2024-05-13 03:00:00,2024-05-13 03:15:00,209,209,4,03:00:00,2024-05-13,2024-05-13,502.69
12777,2024-05-13 03:15:00,2024-05-13 03:30:00,222,222,4,03:15:00,2024-05-13,2024-05-13,502.69
12778,2024-05-13 03:30:00,2024-05-13 03:45:00,230,230,4,03:30:00,2024-05-13,2024-05-13,502.69
12779,2024-05-13 03:45:00,2024-05-13 04:00:00,231,231,4,03:45:00,2024-05-13,2024-05-13,502.69
12780,2024-05-13 04:00:00,2024-05-13 04:15:00,302,302,5,04:00:00,2024-05-13,2024-05-13,512.35
12781,2024-05-13 04:15:00,2024-05-13 04:30:00,305,305,5,04:15:00,2024-05-13,2024-05-13,512.35
12782,2024-05-13 04:30:00,2024-05-13 04:45:00,294,294,5,04:30:00,2024-05-13,2024-05-13,512.35
12783,2024-05-13 04:45:00,2024-05-13 05:00:00,350,350,5,04:45:00,2024-05-13,2024-05-13,512.35
12784,2024-05-13 05:00:00,2024-05-13 05:15:00,360,360,6,05:00:00,2024-05-13,2024-05-13,1326.21
12785,2024-05-13 05:15:00,2024-05-13 05:30:00,366,366,6,05:15:00,2024-05-13,2024-05-13,1326.21
12786,2024-05-13 05:30:00,2024-05-13 05:45:00,370,370,6,05:30:00,2024-05-13,2024-05-13,1326.21
12787,2024-05-13 05:45:00,2024-05-13 06:00:00,384,384,6,05:45:00,2024-05-13,2024-05-13,1326.21
12788,2024-05-13 06:00:00,2024-05-13 06:15:00,477,477,7,06:00:00,2024-05-13,2024-05-13,2111.08
12789,2024-05-13 06:15:00,2024-05-13 06:30:00,480,480,7,06:15:00,2024-05-13,2024-05-13,2111.08
12790,2024-05-13 06:30:00,2024-05-13 06:45:00,726,726,7,06:30:00,2024-05-13,2024-05-13,2111.08
12791,2024-05-13 06:45:00,2024-05-13 07:00:00,642,642,7,06:45:00,2024-05-13,2024-05-13,2111.08
12792,2024-05-13 07:00:00,2024-05-13 07:15:00,681,681,8,07:00:00,2024-05-13,2024-05-13,2637.79
12793,2024-05-13 07:15:00,2024-05-13 07:30:00,721,721,8,07:15:00,2024-05-13,2024-05-13,2637.79
12794,2024-05-13 07:30:00,2024-05-13 07:45:00,887,887,8,07:30:00,2024-05-13,2024-05-13,2637.79
12795,2024-05-13 07:45:00,2024-05-13 08:00:00,1155,1155,8,07:45:00,2024-05-13,2024-05-13,2637.79
12796,2024-05-13 08:00:00,2024-05-13 08:15:00,1076,1076,9,08:00:00,2024-05-13,2024-05-13,1913.87
12797,2024-05-13 08:15:00,2024-05-13 08:30:00,954,954,9,08:15:00,2024-05-13,2024-05-13,1913.87
12798,2024-05-13 08:30:00,2024-05-13 08:45:00,912,912,9,08:30:00,2024-05-13,2024-05-13,1913.87
12799,2024-05-13 08:45:00,2024-05-13 09:00:00,915,915,9,08:45:00,2024-05-13,2024-05-13,1913.87
12800,2024-05-13 09:00:00,2024-05-13 09:15:00,908,908,10,09:00:00,2024-05-13,2024-05-13,1034.36
12801,2024-05-13 09:15:00,2024-05-13 09:30:00,899,899,10,09:15:00,2024-05-13,2024-05-13,1034.36
12802,2024-05-13 09:30:00,2024-05-13 09:45:00,927,927,10,09:30:00,2024-05-13,2024-05-13,1034.36
12803,2024-05-13 09:45:00,2024-05-13 10:00:00,918,918,10,09:45:00,2024-05-13,2024-05-13,1034.36
12804,2024-05-13 10:00:00,2024-05-13 10:15:00,921,921,11,10:00:00,2024-05-13,2024-05-13,263.11
12805,2024-05-13 10:15:00,2024-05-13 10:30:00,868,868,11,10:15:00,2024-05-13,2024-05-13,263.11
12806,2024-05-13 10:30:00,2024-05-13 10:45:00,860,860,11,10:30:00,2024-05-13,2024-05-13,263.11
12807,2024-05-13 10:45:00,2024-05-13 11:00:00,856,856,11,10:45:00,2024-05-13,2024-05-13,263.11
12808,2024-05-13 11:00:00,2024-05-13 11:15:00,871,871,12,11:00:00,2024-05-13,2024-05-13,-24.03
12809,2024-05-13 11:15:00,2024-05-13 11:30:00,885,885,12,11:15:00,2024-05-13,2024-05-13,-24.03
12810,2024-05-13 11:30:00,2024-05-13 11:45:00,883,883,12,11:30:00,2024-05-13,2024-05-13,-24.03
12811,2024-05-13 11:45:00,2024-05-13 12:00:00,880,880,12,11:45:00,2024-05-13,2024-05-13,-24.03
12812,2024-05-13 12:00:00,2024-05-13 12:15:00,867,867,13,12:00:00,2024-05-13,2024-05-13,-100.34
12813,2024-05-13 12:15:00,2024-05-13 12:30:00,871,871,13,12:15:00,2024-05-13,2024-05-13,-100.34
12814,2024-05-13 12:30:00,2024-05-13 12:45:00,879,879,13,12:30:00,2024-05-13,2024-05-13,-100.34
12815,2024-05-13 12:45:00,2024-05-13 13:00:00,873,873,13,12:45:00,2024-05-13,2024-05-13,-100.34
12816,2024-05-13 13:00:00,2024-05-13 13:15:00,862,862,14,13:00:00,2024-05-13,2024-05-13,-31.46
12817,2024-05-13 13:15:00,2024-05-13 13:30:00,855,855,14,13:15:00,2024-05-13,2024-05-13,-31.46
12818,2024-05-13 13:30:00,2024-05-13 13:45:00,812,812,14,13:30:00,2024-05-13,2024-05-13,-31.46
12819,2024-05-13 13:45:00,2024-05-13 14:00:00,812,812,14,13:45:00,2024-05-13,2024-05-13,-31.46
12820,2024-05-13 14:00:00,2024-05-13 14:15:00,808,808,15,14:00:00,2024-05-13,2024-05-13,-60.95
12821,2024-05-13 14:15:00,2024-05-13 14:30:00,834,834,15,14:15:00,2024-05-13,2024-05-13,-60.95
12822,2024-05-13 14:30:00,2024-05-13 14:45:00,831,831,15,14:30:00,2024-05-13,2024-05-13,-60.95
12823,2024-05-13 14:45:00,2024-05-13 15:00:00,835,835,15,14:45:00,2024-05-13,2024-05-13,-60.95
12824,2024-05-13 15:00:00,2024-05-13 15:15:00,774,774,16,15:00:00,2024-05-13,2024-05-13,-2.48
12825,2024-05-13 15:15:00,2024-05-13 15:30:00,773,773,16,15:15:00,2024-05-13,2024-05-13,-2.48
12826,2024-05-13 15:30:00,2024-05-13 15:45:00,777,777,16,15:30:00,2024-05-13,2024-05-13,-2.48
12827,2024-05-13 15:45:00,2024-05-13 16:00:00,786,786,16,15:45:00,2024-05-13,2024-05-13,-2.48
12828,2024-05-13 16:00:00,2024-05-13 16:15:00,758,758,17,16:00:00,2024-05-13,2024-05-13,194.73
12829,2024-05-13 16:15:00,2024-05-13 16:30:00,732,732,17,16:15:00,2024-05-13,2024-05-13,194.73
12830,2024-05-13 16:30:00,2024-05-13 16:45:00,730,730,17,16:30:00,2024-05-13,2024-05-13,194.73
12831,2024-05-13 16:45:00,2024-05-13 17:00:00,721,721,17,16:45:00,2024-05-13,2024-05-13,194.73
12832,2024-05-13 17:00:00,2024-05-13 17:15:00,719,719,18,17:00:00,2024-05-13,2024-05-13,1743.66
12833,2024-05-13 17:15:00,2024-05-13 17:30:00,718,718,18,17:15:00,2024-05-13,2024-05-13,1743.66
12834,2024-05-13 17:30:00,2024-05-13 17:45:00,733,733,18,17:30:00,2024-05-13,2024-05-13,1743.66
12835,2024-05-13 17:45:00,2024-05-13 18:00:00,696,696,18,17:45:00,2024-05-13,2024-05-13,1743.66
12836,2024-05-13 18:00:00,2024-05-13 18:15:00,347,347,19,18:00:00,2024-05-13,2024-05-13,2362.79
12837,2024-05-13 18:15:00,2024-05-13 18:30:00,305,305,19,18:15:00,2024-05-13,2024-05-13,2362.79
12838,2024-05-13 18:30:00,2024-05-13 18:45:00,297,297,19,18:30:00,2024-05-13,2024-05-13,2362.79
12839,2024-05-13 18:45:00,2024-05-13 19:00:00,285,285,19,18:45:00,2024-05-13,2024-05-13,2362.79
12840,2024-05-13 19:00:00,2024-05-13 19:15:00,301,301,20,19:00:00,2024-05-13,2024-05-13,3495.51
12841,2024-05-13 19:15:00,2024-05-13 19:30:00,290,290,20,19:15:00,2024-05-13,2024-05-13,3495.51
12842,2024-05-13 19:30:00,2024-05-13 19:45:00,283,283,20,19:30:00,2024-05-13,2024-05-13,3495.51
12843,2024-05-13 19:45:00,2024-05-13 20:00:00,278,278,20,19:45:00,2024-05-13,2024-05-13,3495.51
12844,2024-05-13 20:00:00,2024-05-13 20:15:00,269,269,21,20:00:00,2024-05-13,2024-05-13,3200.93
12845,2024-05-13 20:15:00,2024-05-13 20:30:00,266,266,21,20:15:00,2024-05-13,2024-05-13,3200.93
12846,2024-05-13 20:30:00,2024-05-13 20:45:00,265,265,21,20:30:00,2024-05-13,2024-05-13,3200.93
12847,2024-05-13 20:45:00,2024-05-13 21:00:00,272,272,21,20:45:00,2024-05-13,2024-05-13,3200.93
12848,2024-05-13 21:00:00,2024-05-13 21:15:00,260,260,22,21:00:00,2024-05-13,2024-05-13,2490.38
12849,2024-05-13 21:15:00,2024-05-13 21:30:00,258,258,22,21:15:00,2024-05-13,2024-05-13,2490.38
12850,2024-05-13 21:30:00,2024-05-13 21:45:00,251,251,22,21:30:00,2024-05-13,2024-05-13,2490.38
12851,2024-05-13 21:45:00,2024-05-13 22:00:00,243,243,22,21:45:00,2024-05-13,2024-05-13,2490.38
12852,2024-05-13 22:00:00,2024-05-13 22:15:00,250,250,23,22:00:00,2024-05-13,2024-05-13,2146.51
12853,2024-05-13 22:15:00,2024-05-13 22:30:00,252,252,23,22:15:00,2024-05-13,2024-05-13,2146.51
12854,2024-05-13 22:30:00,2024-05-13 22:45:00,239,239,23,22:30:00,2024-05-13,2024-05-13,2146.51
12855,2024-05-13 22:45:00,2024-05-13 23:00:00,237,237,23,22:45:00,2024-05-13,2024-05-13,2146.51
12856,2024-05-13 23:00:00,2024-05-13 23:15:00,238,238,24,23:00:00,2024-05-13,2024-05-13,1853.17
12857,2024-05-13 23:15:00,2024-05-13 23:30:00,233,233,24,23:15:00,2024-05-13,2024-05-13,1853.17
12858,2024-05-13 23:30:00,2024-05-13 23:45:00,233,233,24,23:30:00,2024-05-13,2024-05-13,1853.17
12859,2024-05-13 23:45:00,2024-05-14 00:00:00,239,239,24,23:45:00,2024-05-13,2024-05-13,1853.17
12860,2024-05-14 00:00:00,2024-05-14 00:15:00,224,224,1,00:00:00,2024-05-14,2024-05-14,1473.91
12861,2024-05-14 00:15:00,2024-05-14 00:30:00,220,220,1,00:15:00,2024-05-14,2024-05-14,1473.91
12862,2024-05-14 00:30:00,2024-05-14 00:45:00,218,218,1,00:30:00,2024-05-14,2024-05-14,1473.91
12863,2024-05-14 00:45:00,2024-05-14 01:00:00,216,216,1,00:45:00,2024-05-14,2024-05-14,1473.91
12864,2024-05-14 01:00:00,2024-05-14 01:15:00,223,223,2,01:00:00,2024-05-14,2024-05-14,1043.42
12865,2024-05-14 01:15:00,2024-05-14 01:30:00,227,227,2,01:15:00,2024-05-14,2024-05-14,1043.42
12866,2024-05-14 01:30:00,2024-05-14 01:45:00,222,222,2,01:30:00,2024-05-14,2024-05-14,1043.42
12867,2024-05-14 01:45:00,2024-05-14 02:00:00,214,214,2,01:45:00,2024-05-14,2024-05-14,1043.42
12868,2024-05-14 02:00:00,2024-05-14 02:15:00,219,219,3,02:00:00,2024-05-14,2024-05-14,860.48
12869,2024-05-14 02:15:00,2024-05-14 02:30:00,214,214,3,02:15:00,2024-05-14,2024-05-14,860.48
12870,2024-05-14 02:30:00,2024-05-14 02:45:00,213,213,3,02:30:00,2024-05-14,2024-05-14,860.48
12871,2024-05-14 02:45:00,2024-05-14 03:00:00,220,220,3,02:45:00,2024-05-14,2024-05-14,860.48
12872,2024-05-14 03:00:00,2024-05-14 03:15:00,221,221,4,03:00:00,2024-05-14,2024-05-14,752.55
12873,2024-05-14 03:15:00,2024-05-14 03:30:00,221,221,4,03:15:00,2024-05-14,2024-05-14,752.55
12874,2024-05-14 03:30:00,2024-05-14 03:45:00,232,232,4,03:30:00,2024-05-14,2024-05-14,752.55
12875,2024-05-14 03:45:00,2024-05-14 04:00:00,239,239,4,03:45:00,2024-05-14,2024-05-14,752.55
12876,2024-05-14 04:00:00,2024-05-14 04:15:00,294,294,5,04:00:00,2024-05-14,2024-05-14,1156.55
12877,2024-05-14 04:15:00,2024-05-14 04:30:00,287,287,5,04:15:00,2024-05-14,2024-05-14,1156.55
12878,2024-05-14 04:30:00,2024-05-14 04:45:00,278,278,5,04:30:00,2024-05-14,2024-05-14,1156.55
12879,2024-05-14 04:45:00,2024-05-14 05:00:00,277,277,5,04:45:00,2024-05-14,2024-05-14,1156.55
12880,2024-05-14 05:00:00,2024-05-14 05:15:00,302,302,6,05:00:00,2024-05-14,2024-05-14,1664.28
12881,2024-05-14 05:15:00,2024-05-14 05:30:00,292,292,6,05:15:00,2024-05-14,2024-05-14,1664.28
12882,2024-05-14 05:30:00,2024-05-14 05:45:00,306,306,6,05:30:00,2024-05-14,2024-05-14,1664.28
12883,2024-05-14 05:45:00,2024-05-14 06:00:00,337,337,6,05:45:00,2024-05-14,2024-05-14,1664.28
12884,2024-05-14 06:00:00,2024-05-14 06:15:00,408,408,7,06:00:00,2024-05-14,2024-05-14,2104.18
12885,2024-05-14 06:15:00,2024-05-14 06:30:00,417,417,7,06:15:00,2024-05-14,2024-05-14,2104.18
12886,2024-05-14 06:30:00,2024-05-14 06:45:00,591,591,7,06:30:00,2024-05-14,2024-05-14,2104.18
12887,2024-05-14 06:45:00,2024-05-14 07:00:00,550,550,7,06:45:00,2024-05-14,2024-05-14,2104.18
12888,2024-05-14 07:00:00,2024-05-14 07:15:00,586,586,8,07:00:00,2024-05-14,2024-05-14,2157.4
12889,2024-05-14 07:15:00,2024-05-14 07:30:00,614,614,8,07:15:00,2024-05-14,2024-05-14,2157.4
12890,2024-05-14 07:30:00,2024-05-14 07:45:00,727,727,8,07:30:00,2024-05-14,2024-05-14,2157.4
12891,2024-05-14 07:45:00,2024-05-14 08:00:00,1039,1039,8,07:45:00,2024-05-14,2024-05-14,2157.4
12892,2024-05-14 08:00:00,2024-05-14 08:15:00,918,918,9,08:00:00,2024-05-14,2024-05-14,1180.32
12893,2024-05-14 08:15:00,2024-05-14 08:30:00,855,855,9,08:15:00,2024-05-14,2024-05-14,1180.32
12894,2024-05-14 08:30:00,2024-05-14 08:45:00,890,890,9,08:30:00,2024-05-14,2024-05-14,1180.32
12895,2024-05-14 08:45:00,2024-05-14 09:00:00,893,893,9,08:45:00,2024-05-14,2024-05-14,1180.32
12896,2024-05-14 09:00:00,2024-05-14 09:15:00,860,860,10,09:00:00,2024-05-14,2024-05-14,212.89
12897,2024-05-14 09:15:00,2024-05-14 09:30:00,831,831,10,09:15:00,2024-05-14,2024-05-14,212.89
12898,2024-05-14 09:30:00,2024-05-14 09:45:00,829,829,10,09:30:00,2024-05-14,2024-05-14,212.89
12899,2024-05-14 09:45:00,2024-05-14 10:00:00,868,868,10,09:45:00,2024-05-14,2024-05-14,212.89
12900,2024-05-14 10:00:00,2024-05-14 10:15:00,885,885,11,10:00:00,2024-05-14,2024-05-14,10.15
12901,2024-05-14 10:15:00,2024-05-14 10:30:00,866,866,11,10:15:00,2024-05-14,2024-05-14,10.15
12902,2024-05-14 10:30:00,2024-05-14 10:45:00,888,888,11,10:30:00,2024-05-14,2024-05-14,10.15
12903,2024-05-14 10:45:00,2024-05-14 11:00:00,853,853,11,10:45:00,2024-05-14,2024-05-14,10.15
12904,2024-05-14 11:00:00,2024-05-14 11:15:00,862,862,12,11:00:00,2024-05-14,2024-05-14,-283.2
12905,2024-05-14 11:15:00,2024-05-14 11:30:00,897,897,12,11:15:00,2024-05-14,2024-05-14,-283.2
12906,2024-05-14 11:30:00,2024-05-14 11:45:00,890,890,12,11:30:00,2024-05-14,2024-05-14,-283.2
12907,2024-05-14 11:45:00,2024-05-14 12:00:00,892,892,12,11:45:00,2024-05-14,2024-05-14,-283.2
12908,2024-05-14 12:00:00,2024-05-14 12:15:00,909,909,13,12:00:00,2024-05-14,2024-05-14,-582.49
12909,2024-05-14 12:15:00,2024-05-14 12:30:00,914,914,13,12:15:00,2024-05-14,2024-05-14,-582.49
12910,2024-05-14 12:30:00,2024-05-14 12:45:00,907,907,13,12:30:00,2024-05-14,2024-05-14,-582.49
12911,2024-05-14 12:45:00,2024-05-14 13:00:00,903,903,13,12:45:00,2024-05-14,2024-05-14,-582.49
12912,2024-05-14 13:00:00,2024-05-14 13:15:00,898,898,14,13:00:00,2024-05-14,2024-05-14,-790.43
12913,2024-05-14 13:15:00,2024-05-14 13:30:00,882,882,14,13:15:00,2024-05-14,2024-05-14,-790.43
12914,2024-05-14 13:30:00,2024-05-14 13:45:00,882,882,14,13:30:00,2024-05-14,2024-05-14,-790.43
12915,2024-05-14 13:45:00,2024-05-14 14:00:00,875,875,14,13:45:00,2024-05-14,2024-05-14,-790.43
12916,2024-05-14 14:00:00,2024-05-14 14:15:00,879,879,15,14:00:00,2024-05-14,2024-05-14,-695.37
12917,2024-05-14 14:15:00,2024-05-14 14:30:00,900,900,15,14:15:00,2024-05-14,2024-05-14,-695.37
12918,2024-05-14 14:30:00,2024-05-14 14:45:00,905,905,15,14:30:00,2024-05-14,2024-05-14,-695.37
12919,2024-05-14 14:45:00,2024-05-14 15:00:00,891,891,15,14:45:00,2024-05-14,2024-05-14,-695.37
12920,2024-05-14 15:00:00,2024-05-14 15:15:00,878,878,16,15:00:00,2024-05-14,2024-05-14,-403.51
12921,2024-05-14 15:15:00,2024-05-14 15:30:00,842,842,16,15:15:00,2024-05-14,2024-05-14,-403.51
12922,2024-05-14 15:30:00,2024-05-14 15:45:00,825,825,16,15:30:00,2024-05-14,2024-05-14,-403.51
12923,2024-05-14 15:45:00,2024-05-14 16:00:00,819,819,16,15:45:00,2024-05-14,2024-05-14,-403.51
12924,2024-05-14 16:00:00,2024-05-14 16:15:00,783,783,17,16:00:00,2024-05-14,2024-05-14,16.09
12925,2024-05-14 16:15:00,2024-05-14 16:30:00,794,794,17,16:15:00,2024-05-14,2024-05-14,16.09
12926,2024-05-14 16:30:00,2024-05-14 16:45:00,801,801,17,16:30:00,2024-05-14,2024-05-14,16.09
12927,2024-05-14 16:45:00,2024-05-14 17:00:00,786,786,17,16:45:00,2024-05-14,2024-05-14,16.09
12928,2024-05-14 17:00:00,2024-05-14 17:15:00,780,780,18,17:00:00,2024-05-14,2024-05-14,816.42
12929,2024-05-14 17:15:00,2024-05-14 17:30:00,759,759,18,17:15:00,2024-05-14,2024-05-14,816.42
12930,2024-05-14 17:30:00,2024-05-14 17:45:00,764,764,18,17:30:00,2024-05-14,2024-05-14,816.42
12931,2024-05-14 17:45:00,2024-05-14 18:00:00,757,757,18,17:45:00,2024-05-14,2024-05-14,816.42
12932,2024-05-14 18:00:00,2024-05-14 18:15:00,356,356,19,18:00:00,2024-05-14,2024-05-14,1991.05
12933,2024-05-14 18:15:00,2024-05-14 18:30:00,329,329,19,18:15:00,2024-05-14,2024-05-14,1991.05
12934,2024-05-14 18:30:00,2024-05-14 18:45:00,316,316,19,18:30:00,2024-05-14,2024-05-14,1991.05
12935,2024-05-14 18:45:00,2024-05-14 19:00:00,301,301,19,18:45:00,2024-05-14,2024-05-14,1991.05
12936,2024-05-14 19:00:00,2024-05-14 19:15:00,300,300,20,19:00:00,2024-05-14,2024-05-14,2435.89
12937,2024-05-14 19:15:00,2024-05-14 19:30:00,292,292,20,19:15:00,2024-05-14,2024-05-14,2435.89
12938,2024-05-14 19:30:00,2024-05-14 19:45:00,287,287,20,19:30:00,2024-05-14,2024-05-14,2435.89
12939,2024-05-14 19:45:00,2024-05-14 20:00:00,295,295,20,19:45:00,2024-05-14,2024-05-14,2435.89
12940,2024-05-14 20:00:00,2024-05-14 20:15:00,291,291,21,20:00:00,2024-05-14,2024-05-14,3239.69
12941,2024-05-14 20:15:00,2024-05-14 20:30:00,282,282,21,20:15:00,2024-05-14,2024-05-14,3239.69
12942,2024-05-14 20:30:00,2024-05-14 20:45:00,286,286,21,20:30:00,2024-05-14,2024-05-14,3239.69
12943,2024-05-14 20:45:00,2024-05-14 21:00:00,282,282,21,20:45:00,2024-05-14,2024-05-14,3239.69
12944,2024-05-14 21:00:00,2024-05-14 21:15:00,259,259,22,21:00:00,2024-05-14,2024-05-14,2162.1
12945,2024-05-14 21:15:00,2024-05-14 21:30:00,265,265,22,21:15:00,2024-05-14,2024-05-14,2162.1
12946,2024-05-14 21:30:00,2024-05-14 21:45:00,266,266,22,21:30:00,2024-05-14,2024-05-14,2162.1
12947,2024-05-14 21:45:00,2024-05-14 22:00:00,263,263,22,21:45:00,2024-05-14,2024-05-14,2162.1
12948,2024-05-14 22:00:00,2024-05-14 22:15:00,249,249,23,22:00:00,2024-05-14,2024-05-14,1549.66
12949,2024-05-14 22:15:00,2024-05-14 22:30:00,248,248,23,22:15:00,2024-05-14,2024-05-14,1549.66
12950,2024-05-14 22:30:00,2024-05-14 22:45:00,241,241,23,22:30:00,2024-05-14,2024-05-14,1549.66
12951,2024-05-14 22:45:00,2024-05-14 23:00:00,242,242,23,22:45:00,2024-05-14,2024-05-14,1549.66
12952,2024-05-14 23:00:00,2024-05-14 23:15:00,241,241,24,23:00:00,2024-05-14,2024-05-14,1541.49
12953,2024-05-14 23:15:00,2024-05-14 23:30:00,233,233,24,23:15:00,2024-05-14,2024-05-14,1541.49
12954,2024-05-14 23:30:00,2024-05-14 23:45:00,231,231,24,23:30:00,2024-05-14,2024-05-14,1541.49
12955,2024-05-14 23:45:00,2024-05-15 00:00:00,229,229,24,23:45:00,2024-05-14,2024-05-14,1541.49
12956,2024-05-15 00:00:00,2024-05-15 00:15:00,224,224,1,00:00:00,2024-05-15,2024-05-15,1485.6
12957,2024-05-15 00:15:00,2024-05-15 00:30:00,234,234,1,00:15:00,2024-05-15,2024-05-15,1485.6
12958,2024-05-15 00:30:00,2024-05-15 00:45:00,236,236,1,00:30:00,2024-05-15,2024-05-15,1485.6
12959,2024-05-15 00:45:00,2024-05-15 01:00:00,221,221,1,00:45:00,2024-05-15,2024-05-15,1485.6
12960,2024-05-15 01:00:00,2024-05-15 01:15:00,219,219,2,01:00:00,2024-05-15,2024-05-15,1465.05
12961,2024-05-15 01:15:00,2024-05-15 01:30:00,216,216,2,01:15:00,2024-05-15,2024-05-15,1465.05
12962,2024-05-15 01:30:00,2024-05-15 01:45:00,220,220,2,01:30:00,2024-05-15,2024-05-15,1465.05
12963,2024-05-15 01:45:00,2024-05-15 02:00:00,224,224,2,01:45:00,2024-05-15,2024-05-15,1465.05
12964,2024-05-15 02:00:00,2024-05-15 02:15:00,214,214,3,02:00:00,2024-05-15,2024-05-15,1238.0
12965,2024-05-15 02:15:00,2024-05-15 02:30:00,227,227,3,02:15:00,2024-05-15,2024-05-15,1238.0
12966,2024-05-15 02:30:00,2024-05-15 02:45:00,263,263,3,02:30:00,2024-05-15,2024-05-15,1238.0
12967,2024-05-15 02:45:00,2024-05-15 03:00:00,256,256,3,02:45:00,2024-05-15,2024-05-15,1238.0
12968,2024-05-15 03:00:00,2024-05-15 03:15:00,260,260,4,03:00:00,2024-05-15,2024-05-15,950.29
12969,2024-05-15 03:15:00,2024-05-15 03:30:00,260,260,4,03:15:00,2024-05-15,2024-05-15,950.29
12970,2024-05-15 03:30:00,2024-05-15 03:45:00,275,275,4,03:30:00,2024-05-15,2024-05-15,950.29
12971,2024-05-15 03:45:00,2024-05-15 04:00:00,290,290,4,03:45:00,2024-05-15,2024-05-15,950.29
12972,2024-05-15 04:00:00,2024-05-15 04:15:00,291,291,5,04:00:00,2024-05-15,2024-05-15,1485.6
12973,2024-05-15 04:15:00,2024-05-15 04:30:00,275,275,5,04:15:00,2024-05-15,2024-05-15,1485.6
12974,2024-05-15 04:30:00,2024-05-15 04:45:00,284,284,5,04:30:00,2024-05-15,2024-05-15,1485.6
12975,2024-05-15 04:45:00,2024-05-15 05:00:00,292,292,5,04:45:00,2024-05-15,2024-05-15,1485.6
12976,2024-05-15 05:00:00,2024-05-15 05:15:00,311,311,6,05:00:00,2024-05-15,2024-05-15,1407.11
12977,2024-05-15 05:15:00,2024-05-15 05:30:00,304,304,6,05:15:00,2024-05-15,2024-05-15,1407.11
12978,2024-05-15 05:30:00,2024-05-15 05:45:00,317,317,6,05:30:00,2024-05-15,2024-05-15,1407.11
12979,2024-05-15 05:45:00,2024-05-15 06:00:00,323,323,6,05:45:00,2024-05-15,2024-05-15,1407.11
12980,2024-05-15 06:00:00,2024-05-15 06:15:00,637,637,7,06:00:00,2024-05-15,2024-05-15,2313.33
12981,2024-05-15 06:15:00,2024-05-15 06:30:00,725,725,7,06:15:00,2024-05-15,2024-05-15,2313.33
12982,2024-05-15 06:30:00,2024-05-15 06:45:00,932,932,7,06:30:00,2024-05-15,2024-05-15,2313.33
12983,2024-05-15 06:45:00,2024-05-15 07:00:00,818,818,7,06:45:00,2024-05-15,2024-05-15,2313.33
12984,2024-05-15 07:00:00,2024-05-15 07:15:00,812,812,8,07:00:00,2024-05-15,2024-05-15,2363.34
12985,2024-05-15 07:15:00,2024-05-15 07:30:00,798,798,8,07:15:00,2024-05-15,2024-05-15,2363.34
12986,2024-05-15 07:30:00,2024-05-15 07:45:00,832,832,8,07:30:00,2024-05-15,2024-05-15,2363.34
12987,2024-05-15 07:45:00,2024-05-15 08:00:00,840,840,8,07:45:00,2024-05-15,2024-05-15,2363.34
12988,2024-05-15 08:00:00,2024-05-15 08:15:00,850,850,9,08:00:00,2024-05-15,2024-05-15,2105.1
12989,2024-05-15 08:15:00,2024-05-15 08:30:00,869,869,9,08:15:00,2024-05-15,2024-05-15,2105.1
12990,2024-05-15 08:30:00,2024-05-15 08:45:00,885,885,9,08:30:00,2024-05-15,2024-05-15,2105.1
12991,2024-05-15 08:45:00,2024-05-15 09:00:00,883,883,9,08:45:00,2024-05-15,2024-05-15,2105.1
12992,2024-05-15 09:00:00,2024-05-15 09:15:00,866,866,10,09:00:00,2024-05-15,2024-05-15,1139.46
12993,2024-05-15 09:15:00,2024-05-15 09:30:00,853,853,10,09:15:00,2024-05-15,2024-05-15,1139.46
12994,2024-05-15 09:30:00,2024-05-15 09:45:00,855,855,10,09:30:00,2024-05-15,2024-05-15,1139.46
12995,2024-05-15 09:45:00,2024-05-15 10:00:00,862,862,10,09:45:00,2024-05-15,2024-05-15,1139.46
12996,2024-05-15 10:00:00,2024-05-15 10:15:00,866,866,11,10:00:00,2024-05-15,2024-05-15,188.42
12997,2024-05-15 10:15:00,2024-05-15 10:30:00,884,884,11,10:15:00,2024-05-15,2024-05-15,188.42
12998,2024-05-15 10:30:00,2024-05-15 10:45:00,871,871,11,10:30:00,2024-05-15,2024-05-15,188.42
12999,2024-05-15 10:45:00,2024-05-15 11:00:00,873,873,11,10:45:00,2024-05-15,2024-05-15,188.42
13000,2024-05-15 11:00:00,2024-05-15 11:15:00,905,905,12,11:00:00,2024-05-15,2024-05-15,-24.76
13001,2024-05-15 11:15:00,2024-05-15 11:30:00,889,889,12,11:15:00,2024-05-15,2024-05-15,-24.76
13002,2024-05-15 11:30:00,2024-05-15 11:45:00,898,898,12,11:30:00,2024-05-15,2024-05-15,-24.76
13003,2024-05-15 11:45:00,2024-05-15 12:00:00,908,908,12,11:45:00,2024-05-15,2024-05-15,-24.76
13004,2024-05-15 12:00:00,2024-05-15 12:15:00,899,899,13,12:00:00,2024-05-15,2024-05-15,-157.23
13005,2024-05-15 12:15:00,2024-05-15 12:30:00,915,915,13,12:15:00,2024-05-15,2024-05-15,-157.23
13006,2024-05-15 12:30:00,2024-05-15 12:45:00,902,902,13,12:30:00,2024-05-15,2024-05-15,-157.23
13007,2024-05-15 12:45:00,2024-05-15 13:00:00,891,891,13,12:45:00,2024-05-15,2024-05-15,-157.23
13008,2024-05-15 13:00:00,2024-05-15 13:15:00,900,900,14,13:00:00,2024-05-15,2024-05-15,-174.81
